Inhibitor	Direction	Deletion
2916	CoumaroylAmide	up	YGL216W
2917	CoumaroylAmide	up	YKL185W
2918	CoumaroylAmide	up	YBR001C
2919	CoumaroylAmide	up	YKR093W
2920	CoumaroylAmide	up	YGR045C
2921	CoumaroylAmide	up	YHR043C
2922	CoumaroylAmide	up	YIL133C
2923	CoumaroylAmide	up	YGR125W
2924	CoumaroylAmide	up	YBR012C
2925	CoumaroylAmide	up	YER091C-A
2926	CoumaroylAmide	up	YOR125C
2927	CoumaroylAmide	up	YLR001C
2928	CoumaroylAmide	up	YMR318C
2929	CoumaroylAmide	up	YNL128W
2930	CoumaroylAmide	up	YGR236C
2931	CoumaroylAmide	up	YER178W
2932	CoumaroylAmide	up	YLR061W
2933	CoumaroylAmide	up	YJL212C
2934	CoumaroylAmide	up	YPR123C
2935	CoumaroylAmide	up	YLR056W
2936	CoumaroylAmide	up	YDR509W
2937	CoumaroylAmide	up	YNL035C
2938	CoumaroylAmide	up	YBL089W
2939	CoumaroylAmide	up	YGR050C
2940	CoumaroylAmide	up	YMR039C
2941	CoumaroylAmide	up	YPL144W
2942	CoumaroylAmide	up	YJL177W
2943	CoumaroylAmide	up	YBR010W
2944	CoumaroylAmide	up	YOL088C
2945	CoumaroylAmide	up	YKL006W
2946	CoumaroylAmide	up	YGR016W
2947	CoumaroylAmide	up	YIL145C
2948	CoumaroylAmide	up	YLR460C
2949	CoumaroylAmide	up	YOL029C
2950	CoumaroylAmide	up	YEL068C
2951	CoumaroylAmide	up	YER034W
2952	CoumaroylAmide	up	YLR135W
2953	CoumaroylAmide	up	YMR313C
2954	CoumaroylAmide	up	YPL033C
2955	CoumaroylAmide	up	YBR275C
2956	CoumaroylAmide	up	YGR223C
2957	CoumaroylAmide	up	YHR033W
2958	CoumaroylAmide	up	YIL040W
2959	CoumaroylAmide	up	YHR080C
2960	CoumaroylAmide	up	YJL182C
2961	CoumaroylAmide	up	YJL193W
2962	CoumaroylAmide	up	YMR264W
2963	CoumaroylAmide	up	YDR156W
2964	CoumaroylAmide	up	YOR166C
2965	CoumaroylAmide	up	YJR134C
2966	CoumaroylAmide	up	YOL152W
2967	CoumaroylAmide	up	YPL004C
2968	CoumaroylAmide	up	YDR522C
2969	CoumaroylAmide	up	YGR080W
2970	CoumaroylAmide	up	YBL078C
2971	CoumaroylAmide	up	YKL121W
2972	CoumaroylAmide	up	YDR058C
2973	CoumaroylAmide	up	YGL175C
2974	CoumaroylAmide	up	YJR083C
2975	CoumaroylAmide	up	YJL164C
2976	CoumaroylAmide	up	YBR007C
2977	CoumaroylAmide	up	YLR098C
2978	CoumaroylAmide	up	YBR214W
2979	CoumaroylAmide	up	YPL179W
2980	CoumaroylAmide	up	YOL059W
2981	CoumaroylAmide	up	YJR145C
2982	CoumaroylAmide	up	YDR146C
2983	CoumaroylAmide	up	YKL033W-A
2984	CoumaroylAmide	up	YLR343W
2985	CoumaroylAmide	up	YLR415C
2986	CoumaroylAmide	up	YDL133C-A
2987	CoumaroylAmide	up	YGL260W
2988	CoumaroylAmide	up	YJL055W
2989	CoumaroylAmide	up	YML020W
2990	CoumaroylAmide	up	YBL106C
2991	CoumaroylAmide	up	YDR049W
2992	CoumaroylAmide	up	YNL065W
2993	CoumaroylAmide	up	YDL020C
2994	CoumaroylAmide	up	YMR176W
2995	CoumaroylAmide	up	YBR047W
2996	CoumaroylAmide	up	YMR171C
2997	CoumaroylAmide	up	YML060W
2998	CoumaroylAmide	up	YDR269C
2999	CoumaroylAmide	up	YOR306C
3000	CoumaroylAmide	up	YBL017C
3001	CoumaroylAmide	up	YJR140C
3002	CoumaroylAmide	up	YDR030C
3003	CoumaroylAmide	up	YML047C
3004	CoumaroylAmide	up	YJL172W
3005	CoumaroylAmide	up	YJR126C
3006	CoumaroylAmide	up	YMR070W
3007	CoumaroylAmide	up	YMR174C
3008	CoumaroylAmide	up	YGR028W
3009	CoumaroylAmide	up	YPL036W
3010	CoumaroylAmide	up	YDR174W
3011	CoumaroylAmide	up	YDR089W
3012	CoumaroylAmide	up	YMR163C
3013	CoumaroylAmide	up	YML072C
3014	CoumaroylAmide	up	YNL074C
3015	CoumaroylAmide	up	YOR010C
3016	CoumaroylAmide	up	YNL241C
3017	CoumaroylAmide	up	YLR134W
3018	CoumaroylAmide	up	YDL173W
3019	CoumaroylAmide	up	YHR151C
3020	CoumaroylAmide	up	YDL130W-A
3021	DMSO	up	YAR028W
3022	DMSO	up	YCL064C
3023	DMSO	up	YNL120C
3024	DMSO	up	YGR208W
3025	DMSO	up	YOL061W
3026	DMSO	up	YMR143W
3027	DMSO	up	YDR007W
3028	DMSO	up	YIL148W
3029	DMSO	up	YIL008W
3030	DMSO	up	YMR264W
3031	DMSO	up	YBR266C
3032	DMSO	up	YDR019C
3033	DMSO	up	YKL057C
3034	DMSO	up	YLR425W
3035	DMSO	up	YJL071W
3036	DMSO	up	YDL142C
3037	DMSO	up	YER129W
3038	DMSO	up	YKL079W
3039	DMSO	up	YOR327C
3040	DMSO	up	YIL094C
3041	DMSO	up	YCR059C
3042	DMSO	up	YPL245W
3043	DMSO	up	YHR087W
3044	DMSO	up	YPL066W
3045	DMSO	up	YDL013W
3046	DMSO	up	YML066C
3047	DMSO	up	YGL211W
3048	DMSO	up	YOR182C
3049	DMSO	up	YMR022W
3050	DMSO	up	YCL029C
3051	DMSO	up	YNL167C
3052	DMSO	up	YNL119W
3053	DMSO	up	YBR115C
3054	DMSO	up	YKR048C
3055	DMSO	up	YKL048C
3056	DMSO	up	YCR071C
3057	DMSO	up	YGL105W
3058	DMSO	up	YPR151C
3059	DMSO	up	YOR171C
3060	DMSO	up	YLR021W
3061	DMSO	up	YDR326C
3062	DMSO	up	YCL069W
3063	DMSO	up	YMR312W
3064	DMSO	up	YEL063C
3065	DMSO	up	YNL297C
3066	DMSO	up	YGR019W
3067	DMSO	up	YGR015C
3068	DMSO	up	YGR022C
3069	DMSO	up	YGL005C
3070	DMSO	up	YPL125W
3071	DMSO	up	YOR382W
3072	DMSO	up	YJR087W
3073	DMSO	up	YOL041C
3074	DMSO	up	YKL081W
3075	DMSO	up	YJR118C
3076	DMSO	up	YDL136W
3077	DMSO	up	YHR134W
3078	DMSO	up	YNL003C
3079	DMSO	up	YFL025C
3080	DMSO	up	YGL017W
3081	DMSO	up	YDR006C
3082	DMSO	up	YML001W
3083	DMSO	up	YBR018C
3084	DMSO	up	YGR200C
3085	DMSO	up	YBL072C
3086	DMSO	up	YKL023W
3087	DMSO	up	YGR148C
3088	DMSO	up	YMR021C
3089	DMSO	up	YBR005W
3090	DMSO	up	YDR022C
3091	DMSO	up	YDL006W
3092	DMSO	up	YKL040C
3093	DMSO	up	YLR435W
3094	DMSO	up	YBR095C
3095	DMSO	up	YLR374C
3096	DMSO	up	YJL119C
3097	DMSO	up	YKL110C
3098	DMSO	up	YGL027C
3099	DMSO	up	YGR263C
3100	DMSO	up	YOR002W
3101	DMSO	up	YMR054W
3102	DMSO	up	YLL047W
3103	DMSO	up	YBL051C
3104	DMSO	up	YPL172C
3105	DMSO	up	YKL149C
3106	DMSO	up	YOR058C
3107	DMSO	up	YDL002C
3108	DMSO	up	YPL144W
3109	DMSO	up	YPL101W
3110	DMSO	up	YDL119C
3111	DMSO	up	YKL156W
3112	DMSO	up	YGL154C
3113	DMSO	up	YBR030W
3114	DMSO	up	YPR173C
3115	DMSO	up	YGR101W
3116	DMSO	up	YDR004W
3117	DMSO	up	YDL083C
3118	DMSO	up	YKR035W-A
3119	DMSO	up	YDL218W
3120	DMSO	up	YJR054W
3121	DMSO	up	YCR028C-A
3122	DMSO	up	YHR108W
3123	DMSO	up	YGL015C
3124	DMSO	up	YHR018C
3125	DMSO	up	YNL081C
3126	DMSO	up	YAL023C
3127	DMSO	up	YPR191W
3128	DMSO	up	YKR024C
3129	DMSO	up	YDR276C
3130	DMSO	up	YGR089W
3131	DMSO	up	YGL147C
3132	DMSO	up	YOL095C
3133	DMSO	up	YER092W
3134	DMSO	up	YJR117W
3135	DMSO	up	YNL077W
3136	DMSO	up	YGR032W
3137	DMSO	up	YGL194C
3138	DMSO	up	YJR059W
3139	DMSO	up	YKR099W
3140	DMSO	up	YMR230W
3141	DMSO	up	YBR083W
3142	DMSO	up	YML063W
3143	DMSO	up	YOR125C
3144	DMSO	up	YIR033W
3145	DMSO	up	YGL009C
3146	DMSO	up	YMR016C
3147	DMSO	up	YOR377W
3148	DMSO	up	YOR164C
3149	DMSO	up	YOR304W
3150	DMSO	up	YDR174W
3151	DMSO	up	YDR289C
3152	DMSO	up	YNR041C
3153	DMSO	up	YDR393W
3154	DMSO	up	YIL020C
3155	DMSO	up	YOR240W
3156	DMSO	up	YNL153C
3157	DMSO	up	YJL046W
3158	DMSO	up	YKL191W
3159	DMSO	up	YOR300W
3160	DMSO	up	YCR034W
3161	DMSO	up	YGR188C
3162	DMSO	up	YDL226C
3163	DMSO	up	YLR373C
3164	DMSO	up	YIL076W
3165	DMSO	up	YGL010W
3166	DMSO	up	YFL001W
3167	DMSO	up	YLR398C
3168	DMSO	up	YKR057W
3169	DMSO	up	YKL006W
3170	DMSO	up	YDL012C
3171	DMSO	up	YOR221C
3172	DMSO	up	YIL133C
3173	DMSO	up	YPL102C
3174	DMSO	up	YLR239C
3175	DMSO	up	YJL101C
3176	DMSO	up	YIL098C
3177	DMSO	up	YER041W
3178	DMSO	up	YOR059C
3179	DMSO	up	YDL001W
3180	DMSO	up	YDR320C
3181	DMSO	up	YGR100W
3182	DMSO	up	YOR006C
3183	DMSO	up	YER056C
3184	DMSO	up	YGL195W
3185	DMSO	up	YKL124W
3186	DMSO	up	YPL178W
3187	DMSO	up	YGR085C
3188	DMSO	up	YBL005W
3189	DMSO	up	YKR009C
3190	DMSO	up	YOR156C
3191	DMSO	up	YGR249W
3192	DMSO	up	YKL053W
3193	DMSO	up	YOR106W
3194	DMSO	up	YGR170W
3195	DMSO	up	YLR264W
3196	DMSO	up	YKL212W
3197	DMSO	up	YKL046C
3198	DMSO	up	YMR060C
3199	DMSO	up	YGL084C
3200	DMSO	up	YLR315W
3201	EMIMCl	up	YNL297C
3202	EMIMCl	up	YER178W
3203	EMIMCl	up	YHL031C
3204	EMIMCl	up	YDR121W
3205	EMIMCl	up	YLR182W
3206	EMIMCl	up	YBL027W
3207	EMIMCl	up	YDR049W
3208	EMIMCl	up	YLR371W
3209	EMIMCl	up	YPR179C
3210	EMIMCl	up	YBR164C
3211	EMIMCl	up	YLL045C
3212	EMIMCl	up	YDR024W
3213	EMIMCl	up	YML048W
3214	EMIMCl	up	YDR455C
3215	EMIMCl	up	YEL053C
3216	EMIMCl	up	YOL124C
3217	EMIMCl	up	YCR034W
3218	EMIMCl	up	YML071C
3219	EMIMCl	up	YBR289W
3220	EMIMCl	up	YOR309C
3221	EMIMCl	up	YBR200W
3222	EMIMCl	up	YOR068C
3223	EMIMCl	up	YBR095C
3224	EMIMCl	up	YMR269W
3225	EMIMCl	up	YPL195W
3226	EMIMCl	up	YLL025W
3227	EMIMCl	up	YDR395W
3228	EMIMCl	up	YDR452W
3229	EMIMCl	up	YFR021W
3230	EMIMCl	up	YLR360W
3231	EMIMCl	up	YGL007W
3232	EMIMCl	up	YJL004C
3233	EMIMCl	up	YNL296W
3234	EMIMCl	up	YGL152C
3235	EMIMCl	up	YBL089W
3236	EMIMCl	up	YHR057C
3237	EMIMCl	up	YKL032C
3238	EMIMCl	up	YNL229C
3239	EMIMCl	up	YER120W
3240	EMIMCl	up	YOR071C
3241	EMIMCl	up	YDR033W
3242	EMIMCl	up	YHR073W
3243	EMIMCl	up	YPL105C
3244	EMIMCl	up	YJR059W
3245	EMIMCl	up	YEL013W
3246	EMIMCl	up	YOR132W
3247	EMIMCl	up	YGL147C
3248	EMIMCl	up	YJL154C
3249	EMIMCl	up	YMR143W
3250	EMIMCl	up	YGR058W
3251	EMIMCl	up	YMR216C
3252	EMIMCl	up	YJL120W
3253	EMIMCl	up	YOL116W
3254	EMIMCl	up	YOR171C
3255	EMIMCl	up	YCL063W
3256	EMIMCl	up	YDR463W
3257	EMIMCl	up	YPL120W
3258	EMIMCl	up	YIL076W
3259	EMIMCl	up	YGL226C-A
3260	EMIMCl	up	YNL307C
3261	EMIMCl	up	YHR081W
3262	EMIMCl	up	YGR016W
3263	EMIMCl	up	YNL166C
3264	EMIMCl	up	YOL083W
3265	EMIMCl	up	YBR174C
3266	EMIMCl	up	YBL086C
3267	EMIMCl	up	YOL112W
3268	EMIMCl	up	YGR184C
3269	EMIMCl	up	YOR304W
3270	EMIMCl	up	YHR095W
3271	EMIMCl	up	YBR126C
3272	EMIMCl	up	YLR315W
3273	EMIMCl	up	YGL197W
3274	EMIMCl	up	YGR276C
3275	EMIMCl	up	YGR089W
3276	EMIMCl	up	YDR329C
3277	EMIMCl	up	YOL129W
3278	EMIMCl	up	YGR229C
3279	EMIMCl	up	YMR052C-A
3280	EMIMCl	up	YGL212W
3281	EMIMCl	up	YER119C-A
3282	EMIMCl	up	YOL087C
3283	EMIMCl	up	YMR007W
3284	EMIMCl	up	YLR374C
3285	EMIMCl	up	YPL051W
3286	EMIMCl	up	YPL101W
3287	EMIMCl	up	YER151C
3288	EMIMCl	up	YDR156W
3289	EMIMCl	up	YDL082W
3290	EMIMCl	up	YOR135C
3291	EMIMCl	up	YPL136W
3292	EMIMCl	up	YGR192C
3293	EMIMCl	up	YDR207C
3294	EMIMCl	up	YLR238W
3295	EMIMCl	up	YNL226W
3296	EMIMCl	up	YOR051C
3297	EMIMCl	up	YNL064C
3298	EMIMCl	up	YLR309C
3299	EMIMCl	up	YLR125W
3300	EMIMCl	up	YDL081C
3301	EMIMCl	up	YOR069W
3302	EMIMCl	up	YPL116W
3303	EMIMCl	up	YKR019C
3304	EMIMCl	up	YML121W
3305	EMIMCl	up	YDR174W
3306	EMIMCl	up	YJL134W
3307	EMIMCl	up	YJR066W
3308	EMIMCl	up	YNR007C
3309	EMIMCl	up	YDR083W
3310	EMIMCl	up	YDR120C
3311	EMIMCl	up	YDR203W
3312	EMIMCl	up	YBR250W
3313	EMIMCl	up	YIL135C
3314	EMIMCl	up	YOR193W
3315	EMIMCl	up	YER007C-A
3316	EMIMCl	up	YDR157W
3317	EMIMCl	up	YOR016C
3318	EMIMCl	up	YDR503C
3319	EMIMCl	up	YGR224W
3320	EMIMCl	up	YOR190W
3321	EtOH	up	YMR276W
3322	EtOH	up	YCR053W
3323	EtOH	up	YDR378C
3324	EtOH	up	YER132C
3325	EtOH	up	YPL039W
3326	EtOH	up	YLL045C
3327	EtOH	up	YNR024W
3328	EtOH	up	YGL257C
3329	EtOH	up	YOL045W
3330	EtOH	up	YIL133C
3331	EtOH	up	YBR128C
3332	EtOH	up	YLR061W
3333	EtOH	up	YDR530C
3334	EtOH	up	YGR288W
3335	EtOH	up	YOR025W
3336	EtOH	up	YHR093W
3337	EtOH	up	YOL075C
3338	EtOH	up	YDL215C
3339	EtOH	up	YGL078C
3340	EtOH	up	YFL051C
3341	EtOH	up	YFR044C
3342	EtOH	up	YGR213C
3343	EtOH	up	YOR367W
3344	EtOH	up	YBR270C
3345	EtOH	up	YLR089C
3346	EtOH	up	YMR039C
3347	EtOH	up	YBR280C
3348	EtOH	up	YDR539W
3349	EtOH	up	YDL089W
3350	EtOH	up	YCR022C
3351	EtOH	up	YMR085W
3352	EtOH	up	YER075C
3353	EtOH	up	YJL177W
3354	EtOH	up	YPR115W
3355	EtOH	up	YAL004W
3356	EtOH	up	YML010C-B
3357	EtOH	up	YKL162C
3358	EtOH	up	YIL088C
3359	EtOH	up	YPL216W
3360	EtOH	up	YNL180C
3361	EtOH	up	YBR262C
3362	EtOH	up	YLL015W
3363	EtOH	up	YER046W
3364	EtOH	up	YPL009C
3365	EtOH	up	YBR266C
3366	EtOH	up	YKL092C
3367	EtOH	up	YKL090W
3368	EtOH	up	YFR041C
3369	EtOH	up	YCL074W
3370	EtOH	up	YDR480W
3371	EtOH	up	YFR012W
3372	EtOH	up	YPL181W
3373	EtOH	up	YJL077C
3374	EtOH	up	YCR086W
3375	EtOH	up	YAL020C
3376	EtOH	up	YKR041W
3377	EtOH	up	YBR095C
3378	EtOH	up	YOL050C
3379	EtOH	up	YMR159C
3380	EtOH	up	YML052W
3381	EtOH	up	YMR222C
3382	EtOH	up	YOR368W
3383	EtOH	up	YER163C
3384	EtOH	up	YAL005C
3385	EtOH	up	YEL033W
3386	EtOH	up	YER063W
3387	EtOH	up	YFR009W
3388	EtOH	up	YLR451W
3389	EtOH	up	YHR014W
3390	EtOH	up	YNL200C
3391	EtOH	up	YOL138C
3392	EtOH	up	YGL121C
3393	EtOH	up	YPL213W
3394	EtOH	up	YHR121W
3395	EtOH	up	YGR109C
3396	EtOH	up	YOR279C
3397	EtOH	up	YHL009C
3398	EtOH	up	YJL106W
3399	EtOH	up	YGL062W
3400	EtOH	up	YJR150C
3401	EtOH	up	YIR027C
3402	EtOH	up	YDR010C
3403	EtOH	up	YBR225W
3404	EtOH	up	YBR090C
3405	EtOH	up	YIR018W
3406	EtOH	up	YOR245C
3407	EtOH	up	YIR031C
3408	EtOH	up	YOR359W
3409	EtOH	up	YPL074W
3410	EtOH	up	YPR156C
3411	EtOH	up	YGL131C
3412	EtOH	up	YER011W
3413	EtOH	up	YKL205W
3414	EtOH	up	YPL230W
3415	EtOH	up	YOR040W
3416	EtOH	up	YGL159W
3417	EtOH	up	YKL198C
3418	EtOH	up	YJL065C
3419	EtOH	up	YPR198W
3420	EtOH	up	YDR525W-A
3421	EtOH	up	YBL079W
3422	EtOH	up	YHR112C
3423	EtOH	up	YJR116W
3424	EtOH	up	YOL081W
3425	EtOH	up	YNL065W
3426	EtOH	up	YER158C
3427	EtOH	up	YMR318C
3428	EtOH	up	YPL130W
3429	EtOH	up	YOL104C
3430	EtOH	up	YEL017W
3431	EtOH	up	YIL040W
3432	EtOH	up	YOR140W
3433	EtOH	up	YNL239W
3434	EtOH	up	YMR269W
3435	EtOH	up	YHR009C
3436	EtOH	up	YNL120C
3437	EtOH	up	YKR026C
3438	EtOH	up	YJL216C
3439	EtOH	up	YCL075W
3440	EtOH	up	YPR170C
3441	EtOH	up	YMR306C-A
3442	EtOH	up	YGR125W
3443	EtOH	up	YGL164C
3444	EtOH	up	YDR476C
3445	EtOH	up	YKL047W
3446	EtOH	up	YAL034C
3447	EtOH	up	YKL093W
3448	EtOH	up	YJR098C
3449	EtOH	up	YNL175C
3450	EtOH	up	YDR477W
3451	EtOH	up	YGL261C
3452	EtOH	up	YJR094W-A
3453	EtOH	up	YHR129C
3454	EtOH	up	YKL183W
3455	EtOH	up	YEL001C
3456	EtOH	up	YIL155C
3457	EtOH	up	YPL224C
3458	EtOH	up	YEL068C
3459	EtOH	up	YLR422W
3460	EtOH	up	YOR094W
3461	EtOH	up	YJL071W
3462	EtOH	up	YOR189W
3463	EtOH	up	YER027C
3464	EtOH	up	YMR306W
3465	EtOH	up	YDL239C
3466	EtOH	up	YOL006C
3467	EtOH	up	YGR022C
3468	EtOH	up	YLR436C
3469	EtOH	up	YJL160C
3470	EtOH	up	YPL023C
3471	EtOH	up	YFL030W
3472	EtOH	up	YAL036C
3473	EtOH	up	YBR226C
3474	EtOH	up	YGL085W
3475	EtOH	up	YMR300C
3476	EtOH	up	YFR024C
3477	EtOH	up	YLR285W
3478	EtOH	up	YLL054C
3479	EtOH	up	YIL117C
3480	EtOH	up	YBR263W
3481	EtOH	up	YKL071W
3482	EtOH	up	YJR148W
3483	EtOH	up	YNL070W
3484	EtOH	up	YKL006W
3485	EtOH	up	YMR153W
3486	EtOH	up	YFL021W
3487	EtOH	up	YPL164C
3488	EtOH	up	YDR304C
3489	EtOH	up	YKR092C
3490	EtOH	up	YGR250C
3491	EtOH	up	YDR428C
3492	EtOH	up	YMR009W
3493	EtOH	up	YNL318C
3494	EtOH	up	YIL045W
3495	EtOH	up	YCL026C-A
3496	EtOH	up	YOR153W
3497	EtOH	up	YDL083C
3498	EtOH	up	YOR028C
3499	EtOH	up	YPL004C
3500	EtOH	up	YPL240C
3501	EtOH	up	YKR067W
3502	EtOH	up	YNL130C
3503	EtOH	up	YGL154C
3504	EtOH	up	YKR055W
3505	EtOH	up	YBL027W
3506	EtOH	up	YOR173W
3507	EtOH	up	YPR191W
3508	EtOH	up	YDR101C
3509	EtOH	up	YKL064W
3510	EtOH	up	YFL011W
3511	EtOH	up	YDR352W
3512	EtOH	up	YJL151C
3513	EtOH	up	YPL115C
3514	EtOH	up	YMR025W
3515	EtOH	up	YDL088C
3516	EtOH	up	YMR313C
3517	EtOH	up	YOL055C
3518	EtOH	up	YDR445C
3519	EtOH	up	YLL042C
3520	EtOH	up	YGL216W
3521	EtOH	up	YKL086W
3522	EtOH	up	YML001W
3523	EtOH	up	YBR255W
3524	EtOH	up	YBL055C
3525	EtOH	up	YPL067C
3526	EtOH	up	YOR234C
3527	EtOH	up	YGR025W
3528	EtOH	up	YOR088W
3529	EtOH	up	YDR036C
3530	EtOH	up	YJR014W
3531	EtOH	up	YBR275C
3532	EtOH	up	YNL147W
3533	EtOH	up	YGL234W
3534	EtOH	up	YML118W
3535	EtOH	up	YIR014W
3536	EtOH	up	YOR101W
3537	EtOH	up	YBR048W
3538	EtOH	up	YOR221C
3539	EtOH	up	YNL162W
3540	EtOH	up	YFL019C
3541	EtOH	up	YJR140C
3542	EtOH	up	YER175C
3543	EtOH	up	YGL090W
3544	EtOH	up	YOR165W
3545	EtOH	up	YAL059W
3546	EtOH	up	YFL043C
3547	EtOH	up	YNL208W
3548	EtOH	up	YGL195W
3549	FerulicAcid	up	YBR289W
3550	FerulicAcid	up	YML129C
3551	FerulicAcid	up	YBR248C
3552	FerulicAcid	up	YNR041C
3553	FerulicAcid	up	YDR393W
3554	FerulicAcid	up	YBR266C
3555	FerulicAcid	up	YIL020C
3556	FerulicAcid	up	YDL002C
3557	FerulicAcid	up	YPR191W
3558	FerulicAcid	up	YDL001W
3559	FerulicAcid	up	YJL071W
3560	FerulicAcid	up	YOL095C
3561	FerulicAcid	up	YHR018C
3562	FerulicAcid	up	YDR276C
3563	FerulicAcid	up	YML001W
3564	FerulicAcid	up	YBR294W
3565	FerulicAcid	up	YDR019C
3566	FerulicAcid	up	YGL004C
3567	FerulicAcid	up	YBR115C
3568	FerulicAcid	up	YDR024W
3569	FerulicAcid	up	YPL178W
3570	FerulicAcid	up	YGL010W
3571	FerulicAcid	up	YER092W
3572	FerulicAcid	up	YIL094C
3573	FerulicAcid	up	YDL013W
3574	FerulicAcid	up	YBL005W
3575	FerulicAcid	up	YNL081C
3576	FerulicAcid	up	YDL012C
3577	FerulicAcid	up	YPR173C
3578	FerulicAcid	up	YDR026C
3579	FerulicAcid	up	YGR032W
3580	FerulicAcid	up	YDL006W
3581	FerulicAcid	up	YLR239C
3582	FerulicAcid	up	YJL130C
3583	FerulicAcid	up	YDR014W
3584	FerulicAcid	up	YGL005C
3585	FerulicAcid	up	YGL105W
3586	FerulicAcid	up	YKL032C
3587	FerulicAcid	up	YHR181W
3588	FerulicAcid	up	YDR009W
3589	FerulicAcid	up	YGL009C
3590	FerulicAcid	up	YGR101W
3591	FerulicAcid	up	YDR006C
3592	FerulicAcid	up	YCR028C-A
3593	FerulicAcid	up	YDR395W
3594	FerulicAcid	up	YNL273W
3595	FerulicAcid	up	YMR143W
3596	FerulicAcid	up	YGL212W
3597	FerulicAcid	up	YKL124W
3598	FerulicAcid	up	YDL018C
3599	FerulicAcid	up	YBR126C
3600	FerulicAcid	up	YGL154C
3601	FerulicAcid	up	YOR363C
3602	FerulicAcid	up	YOL089C
3603	FerulicAcid	up	YDR007W
3604	FerulicAcid	up	YDR018C
3605	FerulicAcid	up	YBR005W
3606	FerulicAcid	up	YFR010W
3607	FerulicAcid	up	YDR004W
3608	FerulicAcid	up	YFL047W
3609	FerulicAcid	up	YGR089W
3610	FerulicAcid	up	YLR420W
3611	FerulicAcid	up	YGR017W
3612	FerulicAcid	up	YDL011C
3613	FerulicAcid	up	YDR426C
3614	FerulicAcid	up	YJL134W
3615	FerulicAcid	up	YCR071C
3616	FerulicAcid	up	YEL063C
3617	FerulicAcid	up	YJR044C
3618	FerulicAcid	up	YKL008C
3619	FerulicAcid	up	YGR022C
3620	FerulicAcid	up	YFL013W-A
3621	FerulicAcid	up	YBR113W
3622	FerulicAcid	up	YDR435C
3623	FerulicAcid	up	YPL095C
3624	FerulicAcid	up	YBL078C
3625	FerulicAcid	up	YMR275C
3626	FerulicAcid	up	YGR184C
3627	FerulicAcid	up	YDR001C
3628	FerulicAcid	up	YDR121W
3629	FerulicAcid	up	YLR448W
3630	FerulicAcid	up	YFL013C
3631	FerulicAcid	up	YOL050C
3632	FerulicAcid	up	YJL168C
3633	FerulicAcid	up	YBL087C
3634	FerulicAcid	up	YER090W
3635	FerulicAcid	up	YJL046W
3636	FerulicAcid	up	YKR051W
3637	FerulicAcid	up	YER108C
3638	FerulicAcid	up	YOR135C
3639	FerulicAcid	up	YML103C
3640	FerulicAcid	up	YNL003C
3641	FerulicAcid	up	YBR287W
3642	FerulicAcid	up	YDL020C
3643	FerulicAcid	up	YNL311C
3644	FerulicAcid	up	YJL169W
3645	FerulicAcid	up	YFR013W
3646	FerulicAcid	up	YBR007C
3647	FerulicAcid	up	YHR082C
3648	FerulicAcid	up	YJL149W
3649	FerulicAcid	up	YLR006C
3650	FerulicAcid	up	YNL235C
3651	FerulicAcid	up	YIR038C
3652	FerulicAcid	up	YNR010W
3653	FerulicAcid	up	YBR084C-A
3654	FerulicAcid	up	YMR039C
3655	FerulicAcid	up	YKL050C
3656	FerulicAcid	up	YKL053C-A
3657	FerulicAcid	up	YDR425W
3658	FerulicAcid	up	YLR182W
3659	FerulicAcid	up	YOR125C
3660	FerulicAcid	up	YBR292C
3661	FerulicAcid	up	YGL136C
3662	FerulicAcid	up	YBR291C
3663	FerulicAcid	up	YCL038C
3664	FerulicAcid	up	YBR118W
3665	FerulicAcid	up	YKR097W
3666	FerulicAcid	up	YJR050W
3667	FerulicAcid	up	YML128C
3668	FerulicAcid	up	YIL028W
3669	FerulicAcid	up	YGL017W
3670	FerulicAcid	up	YDL081C
3671	FerulicAcid	up	YPL101W
3672	FeruloylAmide	up	YBR115C
3673	FeruloylAmide	up	YDR006C
3674	FeruloylAmide	up	YGL005C
3675	FeruloylAmide	up	YHR018C
3676	FeruloylAmide	up	YBR005W
3677	FeruloylAmide	up	YDL013W
3678	FeruloylAmide	up	YJL071W
3679	FeruloylAmide	up	YDR276C
3680	FeruloylAmide	up	YOL095C
3681	FeruloylAmide	up	YBR266C
3682	FeruloylAmide	up	YPR191W
3683	FeruloylAmide	up	YDL002C
3684	FeruloylAmide	up	YPR173C
3685	FeruloylAmide	up	YNR041C
3686	FeruloylAmide	up	YML001W
3687	FeruloylAmide	up	YNL081C
3688	FeruloylAmide	up	YDR393W
3689	FeruloylAmide	up	YDL006W
3690	FeruloylAmide	up	YDR019C
3691	FeruloylAmide	up	YGL009C
3692	FeruloylAmide	up	YGL105W
3693	FeruloylAmide	up	YGR032W
3694	FeruloylAmide	up	YMR143W
3695	FeruloylAmide	up	YDL001W
3696	FeruloylAmide	up	YIL094C
3697	FeruloylAmide	up	YKL124W
3698	FeruloylAmide	up	YDR007W
3699	FeruloylAmide	up	YGL017W
3700	FeruloylAmide	up	YGR101W
3701	FeruloylAmide	up	YGR022C
3702	FeruloylAmide	up	YGL010W
3703	FeruloylAmide	up	YIL020C
3704	FeruloylAmide	up	YCR028C-A
3705	FeruloylAmide	up	YPL178W
3706	FeruloylAmide	up	YNL273W
3707	FeruloylAmide	up	YBL005W
3708	FeruloylAmide	up	YDL012C
