Inhibitor	Direction	Deletion
1498	CV	down	YHL009C
1508	CV	down	YLR445W
15114	CV	down	YMR020W
15212	CV	down	YHR045W
15310	CV	down	YML059C
1548	CV	down	YNL077W
1558	CV	down	YJR137C
1568	CV	down	YDL184C
1578	CV	down	YLR255C
1588	CV	down	YNL125C
1598	CV	down	YOR005C
1608	CV	down	YOL016C
16114	CV	down	YNL141W
16212	CV	down	YBR022W
16310	CV	down	YHL008C
1648	CV	down	YER176W
1658	CV	down	YIL007C
1668	CV	down	YHL025W
1678	CV	down	YKR023W
1688	CV	down	YJL193W
1698	CV	down	YLR428C
1708	CV	down	YHL034C
17114	CV	down	YMR006C
17212	CV	down	YNL128W
17310	CV	down	YDL119C
1748	CV	down	YDR533C
1758	CV	down	YHL003C
1767	CV	down	YJL165C
1777	CV	down	YNL076W
1787	CV	down	YDR277C
1797	CV	down	YNL065W
1807	CV	down	YMR111C
18112	CV	down	YHL028W
18211	CV	down	YOR043W
1836	CV	down	YBR107C
1845	CV	down	YPR197C
1855	CV	down	YLR134W
1865	CV	down	YIL044C
1875	CV	down	YIL103W
1885	CV	down	YOL030W
1895	CV	down	YJL055W
1905	CV	down	YJR031C
19112	CV	down	YIL041W
19210	CV	down	YPR198W
1935	CV	down	YBR034C
1280	CaffeicAcid	up	YJR116W
2106	CaffeicAcid	up	YMR006C
390	CaffeicAcid	up	YER056C-A
449	CaffeicAcid	up	YPR114W
550	CaffeicAcid	up	YOL045W
660	CaffeicAcid	up	YBR128C
770	CaffeicAcid	up	YML016C
870	CaffeicAcid	up	YHR115C
980	CaffeicAcid	up	YOR001W
1080	CaffeicAcid	up	YNL130C
11102	CaffeicAcid	up	YKL008C
1290	CaffeicAcid	up	YOR189W
1350	CaffeicAcid	up	YPL089C
1449	CaffeicAcid	up	YJR087W
1549	CaffeicAcid	up	YDR024W
1649	CaffeicAcid	up	YMR282C
1749	CaffeicAcid	up	YOR101W
1837	CaffeicAcid	up	YDR378C
5610	CaffeicAcid	down	YAL023C
5710	CaffeicAcid	down	YAL026C
5810	CaffeicAcid	down	YJL206C
5910	CaffeicAcid	down	YLL038C
6010	CaffeicAcid	down	YJR073C
6116	CaffeicAcid	down	YOR265W
6213	CaffeicAcid	down	YFR024C-A
6312	CaffeicAcid	down	YNR067C
6412	CaffeicAcid	down	YOL116W
6511	CaffeicAcid	down	YNL296W
6610	CaffeicAcid	down	YBR205W
6710	CaffeicAcid	down	YNL322C
6811	CaffeicAcid	down	YOR165W
6911	CaffeicAcid	down	YNL323W
7011	CaffeicAcid	down	YER151C
7117	CaffeicAcid	down	YBR274W
7213	CaffeicAcid	down	YIR005W
7312	CaffeicAcid	down	YLR371W
7412	CaffeicAcid	down	YBR235W
7511	CaffeicAcid	down	YNL307C
7611	CaffeicAcid	down	YCR044C
7711	CaffeicAcid	down	YCR086W
7811	CaffeicAcid	down	YOL050C
7911	CaffeicAcid	down	YML103C
8011	CaffeicAcid	down	YDR425W
8117	CaffeicAcid	down	YFL025C
8213	CaffeicAcid	down	YDR162C
8312	CaffeicAcid	down	YKL212W
8412	CaffeicAcid	down	YLR412W
8511	CaffeicAcid	down	YOL112W
8611	CaffeicAcid	down	YCR053W
8711	CaffeicAcid	down	YML048W
8811	CaffeicAcid	down	YMR307W
8911	CaffeicAcid	down	YIL128W
9011	CaffeicAcid	down	YGR170W
9118	CaffeicAcid	down	YJR059W
9214	CaffeicAcid	down	YLR292C
9313	CaffeicAcid	down	YGR157W
9412	CaffeicAcid	down	YER111C
9512	CaffeicAcid	down	YER130C
9612	CaffeicAcid	down	YDR123C
9713	CaffeicAcid	down	YHL020C
9813	CaffeicAcid	down	YDR157W
9913	CaffeicAcid	down	YGL037C
10013	CaffeicAcid	down	YMR275C
10117	CaffeicAcid	down	YPL051W
10215	CaffeicAcid	down	YDR435C
10312	CaffeicAcid	down	YOL129W
10412	CaffeicAcid	down	YHL025W
10512	CaffeicAcid	down	YKL146W
10612	CaffeicAcid	down	YDR131C
10711	CaffeicAcid	down	YGR096W
10811	CaffeicAcid	down	YCR010C
10912	CaffeicAcid	down	YOR123C
11017	CaffeicAcid	down	YJL036W
1300	CinnamicAcid	up	YLL045C
2107	CinnamicAcid	up	YMR269W
3100	CinnamicAcid	up	YCR086W
450	CinnamicAcid	up	YLR061W
560	CinnamicAcid	up	YLR448W
670	CinnamicAcid	up	YNL147W
780	CinnamicAcid	up	YBR084C-A
880	CinnamicAcid	up	YML016C
990	CinnamicAcid	up	YHR082C
1090	CinnamicAcid	up	YJR050W
11103	CinnamicAcid	up	YJL204C
12100	CinnamicAcid	up	YLR113W
1359	CinnamicAcid	up	YPL239W
1450	CinnamicAcid	up	YKL050C
1550	CinnamicAcid	up	YBR210W
1650	CinnamicAcid	up	YDR378C
1750	CinnamicAcid	up	YML099C
1838	CinnamicAcid	up	YBR118W
1936	CinnamicAcid	up	YGL195W
2029	CinnamicAcid	up	YDL240W
2127	CinnamicAcid	up	YLL055W
2225	CinnamicAcid	up	YER066W
2325	CinnamicAcid	up	YHR061C
2421	CinnamicAcid	up	YHL028W
2517	CinnamicAcid	up	YCL027W
2615	CinnamicAcid	up	YDL130W
2715	CinnamicAcid	up	YJR053W
2815	CinnamicAcid	up	YNL123W
2914	CinnamicAcid	up	YOR338W
3014	CinnamicAcid	up	YDL162C
3118	CinnamicAcid	up	YNL223W
3215	CinnamicAcid	up	YMR030W
3313	CinnamicAcid	up	YPR172W
3413	CinnamicAcid	up	YHL035C
3513	CinnamicAcid	up	YJL128C
7214	CinnamicAcid	down	YML076C
7313	CinnamicAcid	down	YPL058C
7413	CinnamicAcid	down	YML048W
7512	CinnamicAcid	down	YLR426W
7612	CinnamicAcid	down	YGL054C
7712	CinnamicAcid	down	YGR157W
7812	CinnamicAcid	down	YOR059C
7912	CinnamicAcid	down	YLR056W
8012	CinnamicAcid	down	YML121W
8118	CinnamicAcid	down	YEL053C
8214	CinnamicAcid	down	YKR019C
8313	CinnamicAcid	down	YHL025W
8413	CinnamicAcid	down	YDR326C
8512	CinnamicAcid	down	YKR035W-A
8612	CinnamicAcid	down	YJL175W
8712	CinnamicAcid	down	YOR304W
8812	CinnamicAcid	down	YPR151C
8912	CinnamicAcid	down	YDR435C
9012	CinnamicAcid	down	YDR162C
9119	CinnamicAcid	down	YJR066W
9215	CinnamicAcid	down	YEL013W
9314	CinnamicAcid	down	YJL004C
9413	CinnamicAcid	down	YLR255C
9513	CinnamicAcid	down	YIR033W
9613	CinnamicAcid	down	YLR371W
9714	CinnamicAcid	down	YFL001W
9814	CinnamicAcid	down	YJR073C
9914	CinnamicAcid	down	YOR070C
10014	CinnamicAcid	down	YNL167C
10118	CinnamicAcid	down	YIL076W
10216	CinnamicAcid	down	YDL119C
10313	CinnamicAcid	down	YOR327C
10413	CinnamicAcid	down	YGL124C
10513	CinnamicAcid	down	YOL116W
10613	CinnamicAcid	down	YKL057C
10712	CinnamicAcid	down	YBR126C
10812	CinnamicAcid	down	YFL025C
10913	CinnamicAcid	down	YKL046C
11018	CinnamicAcid	down	YGL043W
11118	CinnamicAcid	down	YPL184C
11216	CinnamicAcid	down	YBR164C
11316	CinnamicAcid	down	YGR170W
11414	CinnamicAcid	down	YDR033W
11514	CinnamicAcid	down	YDR123C
11613	CinnamicAcid	down	YGR019W
11712	CinnamicAcid	down	YLR374C
11812	CinnamicAcid	down	YOR069W
11911	CinnamicAcid	down	YCL063W
12011	CinnamicAcid	down	YCR044C
12117	CinnamicAcid	down	YOR171C
12215	CinnamicAcid	down	YLR372W
12313	CinnamicAcid	down	YDR372C
12412	CinnamicAcid	down	YER151C
12511	CinnamicAcid	down	YMR202W
12611	CinnamicAcid	down	YLR039C
12710	CinnamicAcid	down	YKR035C
12810	CinnamicAcid	down	YDR024W
12910	CinnamicAcid	down	YMR183C
13010	CinnamicAcid	down	YLR412W
13115	CinnamicAcid	down	YOL129W
13214	CinnamicAcid	down	YAL013W
13312	CinnamicAcid	down	YIL112W
13411	CinnamicAcid	down	YOR089C
13510	CinnamicAcid	down	YDL020C
1369	CinnamicAcid	down	YGL015C
1379	CinnamicAcid	down	YER016W
1389	CinnamicAcid	down	YBR200W
1399	CinnamicAcid	down	YGR068C
1409	CinnamicAcid	down	YLR262C
14115	CinnamicAcid	down	YKL212W
14213	CinnamicAcid	down	YLR184W
1360	CoumaricAcid	up	YCR028C-A
2108	CoumaricAcid	up	YDR121W
3101	CoumaricAcid	up	YML001W
459	CoumaricAcid	up	YBR126C
570	CoumaricAcid	up	YHR018C
680	CoumaricAcid	up	YBR266C
790	CoumaricAcid	up	YPR173C
890	CoumaricAcid	up	YPL178W
9100	CoumaricAcid	up	YGR101W
10100	CoumaricAcid	up	YDR019C
11104	CoumaricAcid	up	YOL095C
12101	CoumaricAcid	up	YPR191W
1370	CoumaricAcid	up	YCR071C
1459	CoumaricAcid	up	YDL006W
1559	CoumaricAcid	up	YDR007W
1659	CoumaricAcid	up	YBR005W
1759	CoumaricAcid	up	YIL094C
1839	CoumaricAcid	up	YNL273W
1937	CoumaricAcid	up	YJL046W
2030	CoumaricAcid	up	YNL003C
2128	CoumaricAcid	up	YDR004W
2226	CoumaricAcid	up	YLR131C
2326	CoumaricAcid	up	YGL154C
2422	CoumaricAcid	up	YMR275C
2518	CoumaricAcid	up	YGR022C
2616	CoumaricAcid	up	YGR032W
2716	CoumaricAcid	up	YDL013W
2816	CoumaricAcid	up	YNL081C
2915	CoumaricAcid	up	YGL010W
3015	CoumaricAcid	up	YJL071W
3119	CoumaricAcid	up	YMR269W
3216	CoumaricAcid	up	YKL032C
3314	CoumaricAcid	up	YOR038C
3414	CoumaricAcid	up	YDR276C
3514	CoumaricAcid	up	YDR393W
3612	CoumaricAcid	up	YNR041C
3712	CoumaricAcid	up	YBR289W
3812	CoumaricAcid	up	YGL105W
3911	CoumaricAcid	up	YDR006C
4011	CoumaricAcid	up	YOR209C
4117	CoumaricAcid	up	YBR115C
4214	CoumaricAcid	up	YML013C-A
4312	CoumaricAcid	up	YOR221C
4410	CoumaricAcid	up	YLR181C
4510	CoumaricAcid	up	YPL101W
469	CoumaricAcid	up	YDR512C
479	CoumaricAcid	up	YLR182W
8613	CoumaricAcid	down	YHL031C
8713	CoumaricAcid	down	YEL053C
8813	CoumaricAcid	down	YJL004C
8913	CoumaricAcid	down	YNL125C
9013	CoumaricAcid	down	YJL154C
9120	CoumaricAcid	down	YLR371W
9216	CoumaricAcid	down	YML003W
9315	CoumaricAcid	down	YBR164C
9414	CoumaricAcid	down	YDL119C
9514	CoumaricAcid	down	YIL160C
9614	CoumaricAcid	down	YKR019C
9715	CoumaricAcid	down	YGL054C
9815	CoumaricAcid	down	YNL323W
9915	CoumaricAcid	down	YOL090W
10015	CoumaricAcid	down	YGL007W
10119	CoumaricAcid	down	YMR202W
10217	CoumaricAcid	down	YAL023C
10314	CoumaricAcid	down	YMR274C
10414	CoumaricAcid	down	YNL099C
10514	CoumaricAcid	down	YDR326C
10614	CoumaricAcid	down	YCR095C
10713	CoumaricAcid	down	YAL026C
10813	CoumaricAcid	down	YJR073C
10914	CoumaricAcid	down	YNL307C
11019	CoumaricAcid	down	YOR068C
11119	CoumaricAcid	down	YLR380W
11217	CoumaricAcid	down	YJR059W
11317	CoumaricAcid	down	YPL120W
11415	CoumaricAcid	down	YLR309C
11515	CoumaricAcid	down	YLR350W
11614	CoumaricAcid	down	YNL296W
11713	CoumaricAcid	down	YNL056W
11813	CoumaricAcid	down	YPL051W
11912	CoumaricAcid	down	YMR216C
12012	CoumaricAcid	down	YGR170W
12118	CoumaricAcid	down	YBR270C
12216	CoumaricAcid	down	YFL025C
12314	CoumaricAcid	down	YKL212W
12413	CoumaricAcid	down	YHL029C
12512	CoumaricAcid	down	YLR039C
12612	CoumaricAcid	down	YLR349W
12711	CoumaricAcid	down	YKL046C
12811	CoumaricAcid	down	YDR421W
12911	CoumaricAcid	down	YOR165W
13011	CoumaricAcid	down	YOR070C
13116	CoumaricAcid	down	YLR360W
13215	CoumaricAcid	down	YGL084C
13313	CoumaricAcid	down	YDR123C
13412	CoumaricAcid	down	YGL006W
13511	CoumaricAcid	down	YDL035C
13610	CoumaricAcid	down	YML071C
13710	CoumaricAcid	down	YNL293W
13810	CoumaricAcid	down	YCR053W
13910	CoumaricAcid	down	YNL020C
14010	CoumaricAcid	down	YFR041C
14116	CoumaricAcid	down	YLR252W
14214	CoumaricAcid	down	YNL242W
14311	CoumaricAcid	down	YER083C
14410	CoumaricAcid	down	YOR008C-A
14510	CoumaricAcid	down	YNL140C
1469	CoumaricAcid	down	YOR230W
1479	CoumaricAcid	down	YFR024C-A
1489	CoumaricAcid	down	YDR310C
1499	CoumaricAcid	down	YDR294C
1509	CoumaricAcid	down	YLR425W
15115	CoumaricAcid	down	YDR320C
15213	CoumaricAcid	down	YDR368W
15311	CoumaricAcid	down	YOR132W
15410	CoumaricAcid	down	YBR078W
15510	CoumaricAcid	down	YDR162C
1569	CoumaricAcid	down	YLR406C
1579	CoumaricAcid	down	YCL011C
1589	CoumaricAcid	down	YKR043C
1599	CoumaricAcid	down	YOR069W
1609	CoumaricAcid	down	YMR042W
16115	CoumaricAcid	down	YGL046W
16213	CoumaricAcid	down	YCR044C
16311	CoumaricAcid	down	YOR246C
16410	CoumaricAcid	down	YPR141C
16510	CoumaricAcid	down	YLR261C
1669	CoumaricAcid	down	YJL024C
1679	CoumaricAcid	down	YMR198W
1689	CoumaricAcid	down	YOR171C
1699	CoumaricAcid	down	YLR262C
1709	CoumaricAcid	down	YDR108W
1380	CoumaroylAmide	up	YJL071W
2109	CoumaroylAmide	up	YBR115C
3102	CoumaroylAmide	up	YDR006C
460	CoumaroylAmide	up	YMR143W
580	CoumaroylAmide	up	YBR266C
690	CoumaroylAmide	up	YGL105W
7100	CoumaroylAmide	up	YML001W
8100	CoumaroylAmide	up	YGL005C
9101	CoumaroylAmide	up	YDR393W
10101	CoumaroylAmide	up	YHR018C
11105	CoumaroylAmide	up	YOL095C
12102	CoumaroylAmide	up	YDR019C
1390	CoumaroylAmide	up	YEL063C
1460	CoumaroylAmide	up	YDR276C
1560	CoumaroylAmide	up	YPR191W
1660	CoumaroylAmide	up	YIL020C
1760	CoumaroylAmide	up	YFL047W
1840	CoumaroylAmide	up	YDL013W
1938	CoumaroylAmide	up	YGR022C
2034	CoumaroylAmide	up	YBL005W
2129	CoumaroylAmide	up	YLR182W
2227	CoumaroylAmide	up	YDL006W
2327	CoumaroylAmide	up	YGR101W
2423	CoumaroylAmide	up	YNL081C
2519	CoumaroylAmide	up	YDR007W
2617	CoumaroylAmide	up	YGR032W
2717	CoumaroylAmide	up	YLR176C
2817	CoumaroylAmide	up	YDL002C
2916	CoumaroylAmide	up	YGR089W
3016	CoumaroylAmide	up	YPR173C
3120	CoumaroylAmide	up	YKL124W
3217	CoumaroylAmide	up	YBR294W
3315	CoumaroylAmide	up	YCR071C
3415	CoumaroylAmide	up	YGL010W
3515	CoumaroylAmide	up	YIL094C
3613	CoumaroylAmide	up	YDL001W
3713	CoumaroylAmide	up	YML129C
3813	CoumaroylAmide	up	YBR005W
3912	CoumaroylAmide	up	YNL273W
4012	CoumaroylAmide	up	YDR026C
4118	CoumaroylAmide	up	YLR239C
4215	CoumaroylAmide	up	YDR004W
4313	CoumaroylAmide	up	YDR018C
4411	CoumaroylAmide	up	YDR009W
4511	CoumaroylAmide	up	YGL004C
4610	CoumaroylAmide	up	YCR028C-A
4710	CoumaroylAmide	up	YDR126W
489	CoumaroylAmide	up	YDL012C
498	CoumaroylAmide	up	YNR041C
508	CoumaroylAmide	up	YDL018C
5114	CoumaroylAmide	up	YGL009C
5212	CoumaroylAmide	up	YGL154C
5312	CoumaroylAmide	up	YPL178W
5410	CoumaroylAmide	up	YOR363C
5510	CoumaroylAmide	up	YDR014W
5611	CoumaroylAmide	up	YBR248C
5711	CoumaroylAmide	up	YLR420W
5811	CoumaroylAmide	up	YPL095C
5911	CoumaroylAmide	up	YJL130C
6011	CoumaroylAmide	up	YGR017W
6117	CoumaroylAmide	up	YGL007W
6214	CoumaroylAmide	up	YDR024W
6313	CoumaroylAmide	up	YGR184C
6413	CoumaroylAmide	up	YGL136C
6512	CoumaroylAmide	up	YDL011C
6611	CoumaroylAmide	up	YDL077C
6711	CoumaroylAmide	up	YER108C
6812	CoumaroylAmide	up	YER177W
6912	CoumaroylAmide	up	YEL033W
7012	CoumaroylAmide	up	YER056C
7118	CoumaroylAmide	up	YDR001C
7215	CoumaroylAmide	up	YML121W
7314	CoumaroylAmide	up	YJL210W
7414	CoumaroylAmide	up	YBR289W
7513	CoumaroylAmide	up	YOR309C
7613	CoumaroylAmide	up	YBL009W
7713	CoumaroylAmide	up	YHR077C
7813	CoumaroylAmide	up	YLR021W
7913	CoumaroylAmide	up	YDR244W
8013	CoumaroylAmide	up	YDR022C
8119	CoumaroylAmide	up	YGL017W
8215	CoumaroylAmide	up	YBR113W
8314	CoumaroylAmide	up	YBR009C
8414	CoumaroylAmide	up	YJL046W
8513	CoumaroylAmide	up	YNL003C
8614	CoumaroylAmide	up	YCL063W
8714	CoumaroylAmide	up	YMR092C
8814	CoumaroylAmide	up	YOR125C
8914	CoumaroylAmide	up	YLR061W
9014	CoumaroylAmide	up	YMR039C
9121	CoumaroylAmide	up	YOL029C
9217	CoumaroylAmide	up	YDR156W
9316	CoumaroylAmide	up	YDR146C
9415	CoumaroylAmide	up	YDL020C
9515	CoumaroylAmide	up	YBL017C
9615	CoumaroylAmide	up	YDR174W
9716	CoumaroylAmide	down	YHL031C
9816	CoumaroylAmide	down	YAL026C
9916	CoumaroylAmide	down	YIL160C
10016	CoumaroylAmide	down	YJL004C
10120	CoumaroylAmide	down	YBR164C
10218	CoumaroylAmide	down	YDL119C
10315	CoumaroylAmide	down	YEL053C
10415	CoumaroylAmide	down	YML003W
10515	CoumaroylAmide	down	YNL296W
10615	CoumaroylAmide	down	YMR274C
10714	CoumaroylAmide	down	YKR019C
10814	CoumaroylAmide	down	YMR202W
10915	CoumaroylAmide	down	YDL226C
11020	CoumaroylAmide	down	YLR425W
11120	CoumaroylAmide	down	YNL323W
11218	CoumaroylAmide	down	YER062C
11318	CoumaroylAmide	down	YBR270C
11416	CoumaroylAmide	down	YPL051W
11516	CoumaroylAmide	down	YOR008C-A
11615	CoumaroylAmide	down	YDR294C
11714	CoumaroylAmide	down	YDL215C
11814	CoumaroylAmide	down	YML048W
11913	CoumaroylAmide	down	YNL297C
12013	CoumaroylAmide	down	YAL024C
12119	CoumaroylAmide	down	YDR223W
12217	CoumaroylAmide	down	YOR070C
12315	CoumaroylAmide	down	YML071C
12414	CoumaroylAmide	down	YFR024C-A
12513	CoumaroylAmide	down	YJR073C
12613	CoumaroylAmide	down	YLR349W
12712	CoumaroylAmide	down	YKL212W
12812	CoumaroylAmide	down	YCR095C
12912	CoumaroylAmide	down	YNL153C
13012	CoumaroylAmide	down	YHL025W
13117	CoumaroylAmide	down	YFL001W
13216	CoumaroylAmide	down	YOR359W
13314	CoumaroylAmide	down	YLR371W
13413	CoumaroylAmide	down	YPL161C
13512	CoumaroylAmide	down	YBR082C
13611	CoumaroylAmide	down	YJL154C
13711	CoumaroylAmide	down	YCL011C
13811	CoumaroylAmide	down	YHL029C
13911	CoumaroylAmide	down	YNL322C
14011	CoumaroylAmide	down	YGR086C
14117	CoumaroylAmide	down	YMR307W
14215	CoumaroylAmide	down	YHR135C
14312	CoumaroylAmide	down	YOR068C
14411	CoumaroylAmide	down	YJR066W
14511	CoumaroylAmide	down	YGR170W
14610	CoumaroylAmide	down	YBR078W
14710	CoumaroylAmide	down	YNL242W
14810	CoumaroylAmide	down	YHR095W
14910	CoumaroylAmide	down	YER155C
15010	CoumaroylAmide	down	YPR119W
15116	CoumaroylAmide	down	YDR372C
15214	CoumaroylAmide	down	YOR002W
15312	CoumaroylAmide	down	YOR091W
15411	CoumaroylAmide	down	YAL011W
15511	CoumaroylAmide	down	YDR485C
15610	CoumaroylAmide	down	YOR285W
15710	CoumaroylAmide	down	YMR060C
15810	CoumaroylAmide	down	YLR252W
15910	CoumaroylAmide	down	YDL050C
16010	CoumaroylAmide	down	YLR309C
16116	CoumaroylAmide	down	YOR115C
16214	CoumaroylAmide	down	YFL025C
16312	CoumaroylAmide	down	YER083C
16411	CoumaroylAmide	down	YHR200W
16511	CoumaroylAmide	down	YPR184W
16610	CoumaroylAmide	down	YNL079C
16710	CoumaroylAmide	down	YPR141C
16810	CoumaroylAmide	down	YER167W
16910	CoumaroylAmide	down	YPL120W
17010	CoumaroylAmide	down	YBR231C
17115	CoumaroylAmide	down	YDR320C
17213	CoumaroylAmide	down	YJR059W
17311	CoumaroylAmide	down	YNL140C
17410	CoumaroylAmide	down	YOR195W
17510	CoumaroylAmide	down	YDR334W
1768	CoumaroylAmide	down	YCR044C
1778	CoumaroylAmide	down	YOL012C
1788	CoumaroylAmide	down	YMR226C
1798	CoumaroylAmide	down	YLR360W
1808	CoumaroylAmide	down	YMR198W
18113	CoumaroylAmide	down	YOR216C
18212	CoumaroylAmide	down	YJR043C
18310	CoumaroylAmide	down	YDR067C
1400	DMSO	up	YAR028W
2130	DMSO	up	YCL064C
3103	DMSO	up	YNL120C
470	DMSO	up	YGR208W
590	DMSO	up	YOL061W
6100	DMSO	up	YMR143W
7101	DMSO	up	YDR007W
8101	DMSO	up	YIL148W
9102	DMSO	up	YIL008W
10102	DMSO	up	YMR264W
11106	DMSO	up	YBR266C
12103	DMSO	up	YDR019C
13100	DMSO	up	YKL057C
1470	DMSO	up	YLR425W
1570	DMSO	up	YJL071W
1670	DMSO	up	YDL142C
1769	DMSO	up	YER129W
1846	DMSO	up	YKL079W
1939	DMSO	up	YOR327C
2035	DMSO	up	YIL094C
2133	DMSO	up	YCR059C
2228	DMSO	up	YHR087W
2328	DMSO	up	YPL066W
2424	DMSO	up	YDL013W
2520	DMSO	up	YML066C
2618	DMSO	up	YGL211W
2718	DMSO	up	YOR182C
2818	DMSO	up	YMR022W
2917	DMSO	up	YCL029C
3017	DMSO	up	YNL167C
3121	DMSO	up	YNL119W
3218	DMSO	up	YBR115C
3316	DMSO	up	YKR048C
3416	DMSO	up	YKL048C
3516	DMSO	up	YCR071C
3614	DMSO	up	YGL105W
3714	DMSO	up	YPR151C
3814	DMSO	up	YDR326C
3913	DMSO	up	YCL069W
4013	DMSO	up	YEL063C
4119	DMSO	up	YGR019W
4216	DMSO	up	YGR015C
4314	DMSO	up	YGR022C
4412	DMSO	up	YGL005C
4512	DMSO	up	YPL125W
4611	DMSO	up	YOR382W
4711	DMSO	up	YOL041C
4810	DMSO	up	YKL081W
499	DMSO	up	YJR118C
509	DMSO	up	YDL136W
5115	DMSO	up	YHR134W
5213	DMSO	up	YNL003C
5313	DMSO	up	YFL025C
5411	DMSO	up	YGL017W
5511	DMSO	up	YDR006C
5612	DMSO	up	YML001W
5712	DMSO	up	YBR018C
5812	DMSO	up	YBL072C
5912	DMSO	up	YGR148C
6012	DMSO	up	YMR021C
6118	DMSO	up	YBR005W
6215	DMSO	up	YDL006W
6314	DMSO	up	YKL040C
6414	DMSO	up	YLR435W
6513	DMSO	up	YLR374C
6612	DMSO	up	YGL027C
6712	DMSO	up	YGR263C
6813	DMSO	up	YLL047W
6913	DMSO	up	YPL172C
7013	DMSO	up	YKL149C
7119	DMSO	up	YOR058C
7216	DMSO	up	YDL002C
7315	DMSO	up	YPL101W
7415	DMSO	up	YDL119C
7514	DMSO	up	YGL154C
7614	DMSO	up	YPR173C
7714	DMSO	up	YGR101W
7814	DMSO	up	YDR004W
7914	DMSO	up	YDL083C
8014	DMSO	up	YDL218W
8120	DMSO	up	YJR054W
8216	DMSO	up	YCR028C-A
8315	DMSO	up	YGL015C
8415	DMSO	up	YHR018C
8514	DMSO	up	YNL081C
8615	DMSO	up	YPR191W
8715	DMSO	up	YKR024C
8815	DMSO	up	YDR276C
8915	DMSO	up	YOL095C
9015	DMSO	up	YGR032W
9122	DMSO	up	YGL194C
9218	DMSO	up	YJR059W
9317	DMSO	up	YML063W
9416	DMSO	up	YOR125C
9516	DMSO	up	YGL009C
9616	DMSO	up	YMR016C
9717	DMSO	up	YOR377W
9817	DMSO	up	YDR174W
9917	DMSO	up	YDR289C
10017	DMSO	up	YNR041C
10121	DMSO	up	YDR393W
10219	DMSO	up	YIL020C
10316	DMSO	up	YJL046W
10416	DMSO	up	YGR188C
10516	DMSO	up	YGL010W
10616	DMSO	up	YFL001W
10715	DMSO	up	YKR057W
10815	DMSO	up	YOR221C
10916	DMSO	up	YPL102C
11021	DMSO	up	YLR239C
11121	DMSO	up	YJL101C
11219	DMSO	up	YDL001W
11319	DMSO	up	YGL195W
11417	DMSO	up	YPL178W
11517	DMSO	up	YBL005W
11616	DMSO	up	YOR106W
11715	DMSO	up	YKL212W
11815	DMSO	up	YMR060C
11914	DMSO	up	YGL084C
12014	DMSO	up	YLR315W
12120	DMSO	down	YJR140C
12218	DMSO	down	YLR113W
12316	DMSO	down	YDR334W
12415	DMSO	down	YPR184W
12514	DMSO	down	YKL050C
12614	DMSO	down	YDR485C
12713	DMSO	down	YOR038C
12813	DMSO	down	YER156C
12913	DMSO	down	YCR086W
13013	DMSO	down	YBR231C
13118	DMSO	down	YAL011W
13217	DMSO	down	YNL147W
13315	DMSO	down	YBR164C
13414	DMSO	down	YOL116W
13513	DMSO	down	YDR451C
13612	DMSO	down	YML103C
13712	DMSO	down	YDR108W
13812	DMSO	down	YLR085C
13912	DMSO	down	YML071C
14012	DMSO	down	YLL025W
14118	DMSO	down	YCL010C
14216	DMSO	down	YJR137C
14313	DMSO	down	YNR010W
14412	DMSO	down	YOL129W
14512	DMSO	down	YOL112W
14611	DMSO	down	YCR077C
14711	DMSO	down	YCR088W
14811	DMSO	down	YLR412W
14911	DMSO	down	YDR503C
15011	DMSO	down	YLR410W
15117	DMSO	down	YOL012C
15215	DMSO	down	YJL124C
15313	DMSO	down	YLR125W
15412	DMSO	down	YDR459C
15512	DMSO	down	YML041C
15611	DMSO	down	YGR224W
15711	DMSO	down	YFL032W
15811	DMSO	down	YHR181W
1480	EMIMCl	up	YNL297C
2134	EMIMCl	up	YER178W
3104	EMIMCl	up	YHL031C
480	EMIMCl	up	YDR121W
5100	EMIMCl	up	YLR182W
6101	EMIMCl	up	YBL027W
7102	EMIMCl	up	YDR049W
8102	EMIMCl	up	YLR371W
9103	EMIMCl	up	YBR164C
10103	EMIMCl	up	YLL045C
11107	EMIMCl	up	YDR024W
12104	EMIMCl	up	YDR455C
13101	EMIMCl	up	YCR034W
1490	EMIMCl	up	YML071C
1580	EMIMCl	up	YBR289W
1680	EMIMCl	up	YOR309C
1770	EMIMCl	up	YBR200W
1847	EMIMCl	up	YOR068C
1940	EMIMCl	up	YMR269W
2036	EMIMCl	up	YPL195W
2135	EMIMCl	up	YDR452W
2229	EMIMCl	up	YLR360W
2329	EMIMCl	up	YGL007W
2425	EMIMCl	up	YJL004C
2521	EMIMCl	up	YGL152C
2619	EMIMCl	up	YKL032C
2719	EMIMCl	up	YNL229C
2819	EMIMCl	up	YER120W
2918	EMIMCl	up	YOR071C
3018	EMIMCl	up	YPL105C
3122	EMIMCl	up	YJR059W
3219	EMIMCl	up	YOR132W
3317	EMIMCl	up	YGL147C
3417	EMIMCl	up	YMR216C
3517	EMIMCl	up	YJL120W
3615	EMIMCl	up	YCL063W
3715	EMIMCl	up	YPL120W
3815	EMIMCl	up	YHR081W
3914	EMIMCl	up	YGR184C
4014	EMIMCl	up	YLR315W
4120	EMIMCl	up	YER119C-A
4217	EMIMCl	up	YPL051W
4315	EMIMCl	up	YPL101W
4413	EMIMCl	up	YER151C
4513	EMIMCl	up	YDR207C
